GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A0R4IGC8	bmper	involved_in	GO:0014029	neural crest formation	ECO:0000315	IMP	PMID:24089471	ZFIN:ZDB-MRPHLNO-060320-3	7955	ZFIN		P
UniProtKB	A0A0R4IGF2	STAT3b1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000315	IMP	PMID:15129296		7955	ZFIN		P
UniProtKB	A0A0R4IIF4	bmper	involved_in	GO:0014029	neural crest formation	ECO:0000315	IMP	PMID:24089471	ZFIN:ZDB-MRPHLNO-060320-3	7955	ZFIN		P
UniProtKB	A0A0R4IVY5	rock1	involved_in	GO:0003347	epicardial cell to mesenchymal cell transition	ECO:0000315	IMP	PMID:20858732		7955	BHF-UCL		P
UniProtKB	A0A0R4IWE5	zeb2b	involved_in	GO:0014029	neural crest formation	ECO:0000316	IGI	PMID:18351671	ZFIN:ZDB-MRPHLNO-080717-4,ZFIN:ZDB-MRPHLNO-080717-6	7955	ZFIN		P
UniProtKB	A0A0R4IWE5	zeb2b	involved_in	GO:0014029	neural crest formation	ECO:0000315	IMP	PMID:18351671	ZFIN:ZDB-MRPHLNO-080717-6	7955	ZFIN		P
UniProtKB	A0A0R4J097	Tgfbr3	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q03167|ensembl:ENSP00000212355	10090	Ensembl		P
UniProtKB	A0A0R4J097	Tgfbr3	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q03167|ensembl:ENSP00000212355	10090	Ensembl		P
UniProtKB	A0A0R4J0A9	Lrp6	involved_in	GO:0014029	neural crest formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O75581|ensembl:ENSP00000261349	10090	Ensembl		P
UniProtKB	A0A140T847	WNT16	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QYS1|ensembl:ENSMUSP00000031681	9913	Ensembl		P
UniProtKB	A0A140TA97	Klhl12	involved_in	GO:0014029	neural crest formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q53G59|ensembl:ENSP00000356230	10116	Ensembl		P
UniProtKB	A0A146PHJ3	A0A146PHJ3	involved_in	GO:0014029	neural crest formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1R6J7|ensembl:ENSDARP00000084452	8078	Ensembl		P
UniProtKB	A0A146W641	A0A146W641	involved_in	GO:0014029	neural crest formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1Q6Z5|ensembl:ENSDARP00000067292	8078	Ensembl		P
UniProtKB	A0A146W641	A0A146W641	involved_in	GO:0014036	neural crest cell fate specification	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1Q6Z5|ensembl:ENSDARP00000067292	8078	Ensembl		P
UniProtKB	A0A146YVM8	A0A146YVM8	involved_in	GO:0014036	neural crest cell fate specification	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5PQZ4|ensembl:ENSDARP00000123798	8078	Ensembl		P
UniProtKB	A0A147B5J9	A0A147B5J9	involved_in	GO:0014036	neural crest cell fate specification	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2CG09|ensembl:ENSDARP00000014581	8078	Ensembl		P
UniProtKB	A0A1A8AQU3	ERBB2	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1R5S1|ensembl:ENSDARP00000010252	105023	Ensembl		P
UniProtKB	A0A1A8UD72	CNBPA	involved_in	GO:0014029	neural crest formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1Q6Z5|ensembl:ENSDARP00000067292	105023	Ensembl		P
UniProtKB	A0A1A8UD72	CNBPA	involved_in	GO:0014036	neural crest cell fate specification	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1Q6Z5|ensembl:ENSDARP00000067292	105023	Ensembl		P
UniProtKB	A0A1B8YAB1	kbtbd8	involved_in	GO:0014029	neural crest formation	ECO:0000315	IMP	PMID:26399832		8364	UniProt		P
UniProtKB	A0A1D5NTF4	WNT2	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P21552|ensembl:ENSMUSP00000010941	9031	Ensembl		P
UniProtKB	A0A1D5NXF3	TBX3	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O15119|ensembl:ENSP00000257567	9031	Ensembl		P
UniProtKB	A0A1D5P4Z5	PEF1	involved_in	GO:0014029	neural crest formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9UBV8|ensembl:ENSP00000362807	9031	Ensembl		P
UniProtKB	A0A1D5PAE0	ENG	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000318	IBA	PMID:21873635	MGI:MGI:95392|PANTHER:PTN004450156|UniProtKB:Q03167|UniProtKB:Q90998	9031	GO_Central		P
UniProtKB	A0A1D5PBF0	ADGRL2	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000315	IMP	PMID:17250821		9031	AgBase		P
UniProtKB	A0A1D5PD32	DDX17	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q92841|ensembl:ENSP00000385536	9031	Ensembl		P
UniProtKB	A0A1D5PVG0	SNAI2	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000315	IMP	PMID:17250821		9031	AgBase		P
UniProtKB	A0A1D5Q3S9	DACT3	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q0PHV7|ensembl:ENSMUSP00000104133	9544	Ensembl		P
UniProtKB	A0A1D5Q829	LEF1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P27782|ensembl:ENSMUSP00000029611	9544	Ensembl		P
UniProtKB	A0A1D5QUD9	KLHL12	involved_in	GO:0014029	neural crest formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q53G59|ensembl:ENSP00000356230	9544	Ensembl		P
UniProtKB	A0A1D5QUK7	TGFBR1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P36897|ensembl:ENSP00000364133	9544	Ensembl		P
UniProtKB	A0A1D5R0X1	NOLC1	involved_in	GO:0014029	neural crest formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q14978|ensembl:ENSP00000474710	9544	Ensembl		P
UniProtKB	A0A1D5R3Z3	RBPJ	involved_in	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P31266|ensembl:ENSMUSP00000040694	9544	Ensembl		P
UniProtKB	A0A1D5R3Z3	RBPJ	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P31266|ensembl:ENSMUSP00000040694	9544	Ensembl		P
UniProtKB	A0A1D5RHF0	TGFBR3L	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000318	IBA	PMID:21873635	MGI:MGI:95392|PANTHER:PTN004450156|UniProtKB:Q03167|UniProtKB:Q90998	9544	GO_Central		P
UniProtKB	A0A1D5RKL0	PPP3R1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q63810|ensembl:ENSMUSP00000099944	9544	Ensembl		P
UniProtKB	A0A1L1RIZ5	GSC	involved_in	GO:0014036	neural crest cell fate specification	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P56915|ensembl:ENSP00000238558	9031	Ensembl		P
UniProtKB	A0A1L8F822	zic3.L	involved_in	GO:0014029	neural crest formation	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027170	8355	UniProt		P
UniProtKB	A0A1L8GAG7	zic4.L	involved_in	GO:0014029	neural crest formation	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027170	8355	UniProt		P
UniProtKB	A0A1L8GAZ5	zic1.L	involved_in	GO:0014029	neural crest formation	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027170	8355	UniProt		P
UniProtKB	A0A1L8HH76	zic5.L	involved_in	GO:0014029	neural crest formation	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027170	8355	UniProt		P
UniProtKB	A0A1S3ELA7	Snai2	involved_in	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97469|ensembl:ENSMUSP00000023356	10020	Ensembl		P
UniProtKB	A0A1S3ELA7	Snai2	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O43623|ensembl:ENSP00000020945	10020	Ensembl		P
UniProtKB	A0A1S3ELA7	Snai2	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97469|ensembl:ENSMUSP00000023356	10020	Ensembl		P
UniProtKB	A0A1S3EPY8	Kbtbd8	involved_in	GO:0014029	neural crest formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8NFY9|ensembl:ENSP00000401878	10020	Ensembl		P
UniProtKB	A0A1S3ERL3	Bmp2	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P12643|ensembl:ENSP00000368104	10020	Ensembl		P
UniProtKB	A0A1S3ERL3	Bmp2	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P21274|ensembl:ENSMUSP00000028836	10020	Ensembl		P
UniProtKB	A0A1S3ERL3	Bmp2	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P12643|ensembl:ENSP00000368104	10020	Ensembl		P
UniProtKB	A0A1S3EZW9	Wnt11	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P48615|ensembl:ENSMUSP00000064333	10020	Ensembl		P
UniProtKB	A0A1S3F1Z3	Gsc	involved_in	GO:0014036	neural crest cell fate specification	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P56915|ensembl:ENSP00000238558	10020	Ensembl		P
UniProtKB	A0A1S3F2T0	Efna1	involved_in	GO:0003199	endocardial cushion to mesenchymal transition involved in heart valve formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52793|ensembl:ENSMUSP00000029566	10020	Ensembl		P
UniProtKB	A0A1S3F352	Tgfb2	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61812|ensembl:ENSP00000355897	10020	Ensembl		P
UniProtKB	A0A1S3F352	Tgfb2	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61812|ensembl:ENSP00000355897	10020	Ensembl		P
UniProtKB	A0A1S3F4Q3	Adam15	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88839|ensembl:ENSMUSP00000029676	10020	Ensembl		P
UniProtKB	A0A1S3F6L2	Heyl	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9DBX7|ensembl:ENSMUSP00000040576	10020	Ensembl		P
UniProtKB	A0A1S3F6L2	Heyl	involved_in	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9DBX7|ensembl:ENSMUSP00000040576	10020	Ensembl		P
UniProtKB	A0A1S3FFR6	Gsk3b	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P49841|ensembl:ENSP00000264235	10020	Ensembl		P
UniProtKB	A0A1S3FGH5	Wnt2	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P21552|ensembl:ENSMUSP00000010941	10020	Ensembl		P
UniProtKB	A0A1S3FHA0	Wnt16	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QYS1|ensembl:ENSMUSP00000031681	10020	Ensembl		P
UniProtKB	A0A1S3FS18	Msx1	involved_in	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P13297|ensembl:ENSMUSP00000058354	10020	Ensembl		P
UniProtKB	A0A1S3FS18	Msx1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P13297|ensembl:ENSMUSP00000058354	10020	Ensembl		P
UniProtKB	A0A1S3FWI9	Sfrp1	involved_in	GO:0014034	neural crest cell fate commitment	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C4U3|ensembl:ENSMUSP00000033952	10020	Ensembl		P
UniProtKB	A0A1S3FZR2	Fgfr1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P11362|ensembl:ENSP00000400162	10020	Ensembl		P
UniProtKB	A0A1S3G0F2	Hey2	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUS4|ensembl:ENSMUSP00000019924	10020	Ensembl		P
UniProtKB	A0A1S3G0F2	Hey2	involved_in	GO:0003199	endocardial cushion to mesenchymal transition involved in heart valve formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUS4|ensembl:ENSMUSP00000019924	10020	Ensembl		P
UniProtKB	A0A1S3GAB6	Ednra	involved_in	GO:0014034	neural crest cell fate commitment	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61614|ensembl:ENSMUSP00000034029	10020	Ensembl		P
UniProtKB	A0A1S3GBP7	Wnt5a	involved_in	GO:0060809	mesodermal to mesenchymal transition involved in gastrulation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22725|ensembl:ENSMUSP00000064878	10020	Ensembl		P
UniProtKB	A0A1S3GBP7	Wnt5a	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P41221|ensembl:ENSP00000264634	10020	Ensembl		P
UniProtKB	A0A1S3GCB1	LOC105996371	involved_in	GO:0014034	neural crest cell fate commitment	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22387|ensembl:ENSMUSP00000021796	10020	Ensembl		P
UniProtKB	A0A1S3GFT9	Has2	involved_in	GO:0090500	endocardial cushion to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70312|ensembl:ENSMUSP00000062212	10020	Ensembl		P
UniProtKB	A0A1S3GLW9	Loxl2	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Y4K0|ensembl:ENSP00000373783	10020	Ensembl		P
UniProtKB	A0A1S3GS85	Flna	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BTM8|ensembl:ENSMUSP00000033699	10020	Ensembl		P
UniProtKB	A0A1S3GWW2	Nog	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97466|ensembl:ENSMUSP00000061427	10020	Ensembl		P
UniProtKB	A0A1S3GX21	Tmem100	involved_in	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CQG9|ensembl:ENSMUSP00000090464	10020	Ensembl		P
UniProtKB	A0A1S3GZA6	Ddx5	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P17844|ensembl:ENSP00000225792	10020	Ensembl		P
UniProtKB	A0A1S3N2L5	polr1b	involved_in	GO:0014029	neural crest formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B8JKD7|ensembl:ENSDARP00000100185	8030	Ensembl		P
UniProtKB	A0A1S6L757	stat3	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000315	IMP	PMID:15129296		7955	ZFIN		P
UniProtKB	A0A1U7Q3D9	Pdcd6	involved_in	GO:0014029	neural crest formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O75340|ensembl:ENSP00000264933	10036	Ensembl		P
UniProtKB	A0A1U7Q3P7	Msx2	involved_in	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q03358|ensembl:ENSMUSP00000021922	10036	Ensembl		P
UniProtKB	A0A1U7Q3Q6	Edn1	involved_in	GO:0014034	neural crest cell fate commitment	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22387|ensembl:ENSMUSP00000021796	10036	Ensembl		P
UniProtKB	A0A1U7Q914	Sfrp1	involved_in	GO:0014034	neural crest cell fate commitment	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C4U3|ensembl:ENSMUSP00000033952	10036	Ensembl		P
UniProtKB	A0A1U7Q9I4	Bmp2	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P12643|ensembl:ENSP00000368104	10036	Ensembl		P
UniProtKB	A0A1U7Q9I4	Bmp2	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P21274|ensembl:ENSMUSP00000028836	10036	Ensembl		P
UniProtKB	A0A1U7Q9I4	Bmp2	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P12643|ensembl:ENSP00000368104	10036	Ensembl		P
UniProtKB	A0A1U7Q9N5	Msx1	involved_in	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P13297|ensembl:ENSMUSP00000058354	10036	Ensembl		P
UniProtKB	A0A1U7Q9N5	Msx1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P13297|ensembl:ENSMUSP00000058354	10036	Ensembl		P
UniProtKB	A0A1U7Q9X9	Rflnb	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5SVD0|ensembl:ENSMUSP00000021207	10036	Ensembl		P
UniProtKB	A0A1U7QDG5	Sox9	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q04887|ensembl:ENSMUSP00000000579	10036	Ensembl		P
UniProtKB	A0A1U7QGV4	Hey2	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUS4|ensembl:ENSMUSP00000019924	10036	Ensembl		P
UniProtKB	A0A1U7QGV4	Hey2	involved_in	GO:0003199	endocardial cushion to mesenchymal transition involved in heart valve formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUS4|ensembl:ENSMUSP00000019924	10036	Ensembl		P
UniProtKB	A0A1U7QKI5	Nog	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97466|ensembl:ENSMUSP00000061427	10036	Ensembl		P
UniProtKB	A0A1U7QKU4	Wnt4	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P56705|ensembl:ENSP00000290167	10036	Ensembl		P
UniProtKB	A0A1U7QL19	Snai1	involved_in	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02085|ensembl:ENSMUSP00000050581	10036	Ensembl		P
UniProtKB	A0A1U7QL19	Snai1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O95863|ensembl:ENSP00000244050	10036	Ensembl		P
UniProtKB	A0A1U7QL19	Snai1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02085|ensembl:ENSMUSP00000050581	10036	Ensembl		P
UniProtKB	A0A1U7QNR0	Wnt5a	involved_in	GO:0060809	mesodermal to mesenchymal transition involved in gastrulation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22725|ensembl:ENSMUSP00000064878	10036	Ensembl		P
UniProtKB	A0A1U7QNR0	Wnt5a	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P41221|ensembl:ENSP00000264634	10036	Ensembl		P
UniProtKB	A0A1U7QQK5	Tgfbr1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P36897|ensembl:ENSP00000364133	10036	Ensembl		P
UniProtKB	A0A1U7QR26	Kbtbd8	involved_in	GO:0014029	neural crest formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8NFY9|ensembl:ENSP00000401878	10036	Ensembl		P
UniProtKB	A0A1U7QR83	Heyl	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9DBX7|ensembl:ENSMUSP00000040576	10036	Ensembl		P
UniProtKB	A0A1U7QR83	Heyl	involved_in	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9DBX7|ensembl:ENSMUSP00000040576	10036	Ensembl		P
UniProtKB	A0A1U7QRP0	Ednra	involved_in	GO:0014034	neural crest cell fate commitment	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61614|ensembl:ENSMUSP00000034029	10036	Ensembl		P
UniProtKB	A0A1U7QSQ3	Snai2	involved_in	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97469|ensembl:ENSMUSP00000023356	10036	Ensembl		P
UniProtKB	A0A1U7QSQ3	Snai2	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O43623|ensembl:ENSP00000020945	10036	Ensembl		P
UniProtKB	A0A1U7QSQ3	Snai2	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97469|ensembl:ENSMUSP00000023356	10036	Ensembl		P
UniProtKB	A0A1U7QT03	Efna1	involved_in	GO:0003199	endocardial cushion to mesenchymal transition involved in heart valve formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52793|ensembl:ENSMUSP00000029566	10036	Ensembl		P
UniProtKB	A0A1U7QWI9	Tgfb2	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61812|ensembl:ENSP00000355897	10036	Ensembl		P
UniProtKB	A0A1U7QWI9	Tgfb2	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61812|ensembl:ENSP00000355897	10036	Ensembl		P
UniProtKB	A0A1U7QZT4	Wnt16	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QYS1|ensembl:ENSMUSP00000031681	10036	Ensembl		P
UniProtKB	A0A1U7R079	Loxl3	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P58215|ensembl:ENSP00000264094	10036	Ensembl		P
UniProtKB	A0A1U7R7V5	Lef1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P27782|ensembl:ENSMUSP00000029611	10036	Ensembl		P
UniProtKB	A0A1U7RBG7	Notch1	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q01705|ensembl:ENSMUSP00000028288	10036	Ensembl		P
UniProtKB	A0A1U7RBG7	Notch1	involved_in	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q01705|ensembl:ENSMUSP00000028288	10036	Ensembl		P
UniProtKB	A0A1U7RBG7	Notch1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P46531|ensembl:ENSP00000498587	10036	Ensembl		P
UniProtKB	A0A1U7RBG7	Notch1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q01705|ensembl:ENSMUSP00000028288	10036	Ensembl		P
UniProtKB	A0A1U7TB83	TGFB2	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61812|ensembl:ENSP00000355897	1868482	Ensembl		P
UniProtKB	A0A1U7TB83	TGFB2	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61812|ensembl:ENSP00000355897	1868482	Ensembl		P
UniProtKB	A0A1U7THV7	HEYL	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9DBX7|ensembl:ENSMUSP00000040576	1868482	Ensembl		P
UniProtKB	A0A1U7THV7	HEYL	involved_in	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9DBX7|ensembl:ENSMUSP00000040576	1868482	Ensembl		P
UniProtKB	A0A1U7TJB5	SNAI1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O95863|ensembl:ENSP00000244050	1868482	Ensembl		P
UniProtKB	A0A1U7TQ01	WNT16	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QYS1|ensembl:ENSMUSP00000031681	1868482	Ensembl		P
UniProtKB	A0A1U7TQQ5	AKNA	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80VW7|ensembl:ENSMUSP00000041614	1868482	Ensembl		P
UniProtKB	A0A1U7UE42	NOTCH4	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99466|ensembl:ENSP00000364163	1868482	Ensembl		P
UniProtKB	A0A1U7UJ08	BMP2	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P12643|ensembl:ENSP00000368104	1868482	Ensembl		P
UniProtKB	A0A1U7UJ08	BMP2	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P12643|ensembl:ENSP00000368104	1868482	Ensembl		P
